,job_title,city,Description
477,Senior Backend/Spring Boot Developer (all genders),bundesweit,"Seit mehr als 15 Jahren beschäftigt sich material.one mit den Themen Digitalisierung von Materialfreigaben, Erstbemusterung, Normenmanagement und -Mining."
478,Smart Banking Kundenberater (m/w/d),"Aschaffenburg, Home-Office","#MakeInnovationHappen – FinTechs, Big Data, Bitcoins: Das Bankenwesen entwickelt sich rasant weiter."
479,Werkstudent (m/w/d) im Personal Bereich Sourcing,München,"Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer aus Telekommunikation und Medien, Industrie und Dienstleistung, Banken und Versicherungen sowie öffentliche Verwaltung effektiv bei Geschäftsmodellen, die auf den neuen Paradigmen, wie Big Cloud-Computing, Digitalen Medien und dem Internet der Dinge basieren."
480,Frontend Developer / Kommunikationsdesigner (mwd) - Vollzeit oder Teilzeit,"Heidelberg, Berlin, Home-Office","Durch die Synthese von Data Engineering, Machine Learning und Software Engineering unterstützen wir Unternehmen dabei aus ihren Daten Mehrwerte zu generieren."
481,Trainee Softwareentwickler Cloud (m/w/d),"Dortmund, Frankfurt am Main, München, Home-Office","Dein Fokus liegt auf geschäftskritischen Kernanwendungen verschiedener Bereiche, wie z. B. Digitale Transforma- tion, IoT und Big"
482,Bezirksleiter / Selbstständiger Handelsvertreter (m/w/d) Bausparen und Baufinanzierung,bundesweit regional,"Bausparkasse Schwäbisch Hall AG * bundesweit regional * Freie Mitarbeit/Projektmitarbeit * Vollzeit - Schwäbisch Hall ist die größte Bausparkasse Deutschlands. Mehr als 7 Millionen Menschen bauen auf und mit uns – das macht uns zum Marktführer. Im Ausland ist Schwäbisch Hall mit Beteiligungsgesellschaften in der Slowakei, Ungarn und China aktiv und zählt dort 3 Millionen Kunden. Unsere rund 7.000 Mitarbeiter im Innen- und Außendienst arbeiten eng mit den Genossenschaftsbanken vor Ort zusammen. Gemeinsam haben wir so den wichtigsten Ort der Welt schon oft möglich gemacht: seit 1948 knapp 9 Millionen Mal – durch Finanzierungsmaßnahmen für Eigenheime, Umbauten und Modernisierungen. Selbstständig erfolgreich als Heimatexperte! * nachhaltige Finanzlösungen erarbeiten * Vertrieb gestalten mit der Bank * Kunden gewinnen * kaufmännische Ausbildung * erste Vertriebserfahrungen"
483,Dozent IT Festanstellung (m/w/d),"Home-Office, Bad Honnef, Berlin oder Düsseldorf","Du vertrittst spezifische Fächer des Fachbereichs IT & Technik, z.B. in Informatik, Cyber Security, Wirtschaftsinformatik, Medieninformatik, Digital Business, Science, Elektrotechnik, Robotics, UX Design,"
484,Senior Cloud Engineer - remote (m/w/d),Deutschlandweit (Home-Office),"Betrieb von Private & Public Cloud Umgebungen sowie Big Data-Technologien (z. B. Kafka, Spark, NoSQL Datenbanken) o Governance und Informationssicherheit (z. B. Erstellung von Zertifikaten, Token)"
485,Business Intelligence Architect (m/w/d),deutschlandweit,"Unternehmensweite BI-Systeme (Data Warehouse) auf Basis von von Microsoft Technologien konzipieren, planen und entwickeln"
486,"Senior Software Engineer, Android Platform Security","bundesweit, Home-Office","We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. * Experience with software development in one or more programming languages, and with structures/algorithms."
487,1st und 2nd - Level - Supporter/in (Second-Level-Supporter/in),Nordrhein-Westfalen,"Lavid Software GmbH * Nordrhein-Westfalen * N/D * Vollzeit - Sie suchen eine neue berufliche Herausforderung und haben Lust auf spannende, abwechslungsreiche Projekte in einem tollen Team? Sie wollen nicht nur Ihre bereits vorhandenen Kenntnisse anwenden und weitergeben, sondern auch Ihren Horizont erweitern? Sie wollen Verantwortung tragen und auch eigene Ideen einbringen? Dann sind Sie bei uns genau richtig! Die Lavid Software GmbH ist ein inhabergeführtes, mittelständisches Unternehmen aus Mönchengladbach, dass seit 1996 individuelle Softwarelösungen für Geschäftskunden aus den unterschiedlichsten Brachen entwickelt und betreibt. Unter dem Motto „Software sollte sich den Bedürfnissen des Kunden anpassen, nicht umgekehrt!“ sorgen die innovativen und flexiblen Softwarelösungen für den sichtlichen Erfolg unserer Kunden."
488,Teamlead After-Sales Analytics (m/f/d),"Home-Office, (bundesweit), Berlin, München","You create data analysis (ad hoc and strategic) together with your team and fulfill the actions that come from recommendations for the business operations * You will further develop our structures and reporting landscape (especially in Power BI) and ensure that our methods and processes are state-of-the-art * You enjoy working with large and have strong experience working with Power BI, SQL, Excel and Salesforce (knowledge of Python or AWS is a plus) * You should have completed a degree in the field of business administration, economics, science, statistics, engineering or similar as well as have very good English skills round off your profile"
489,Senior Systems Engineer (f/m/d),"Karlsruhe, Home-Office","Become part of our observability team and develop the log infrastructure for our data streams - in a dimension of many 100,000 log lines/second, with a strong upward trend. * Co-responsibility for the architecture, design and control of our streams. You are passionate about complex and really big systems or streams?"
490,Head of CRM (f/m/x),"Home Office or Berlin, Germany","Partner closely with our data & tech team to cultivate the most effective marketing tech stack, consistently focused on improving onboarding acquisition, efficiency and customer engagement * Work closely with Marketing, Sales and Supply leadership to optimize our commercial strategy and drive growth across our destination portfolio * Strong analytical background, particularly in leveraging to make informed strategic business decisions. Special focus on analysis, visualization, and forecasting. * Strategic thinker with a driven mindset"
491,Logopäd*in / Sprachtherapeut*in (m/w/d) (Logopäde/Logopädin),Bundesgebiet,"Medau Therapy Services GmbH * Bundesgebiet * Feste Anstellung * Vollzeit - Die MEDAU Therapy Services GmbH betreibt Praxen in den Bereichen Physiotherapie, Logopädie, Ergotherapie sowie Prävention und Reha an verschiedenen Standorten in Bayern. Unser Fokus liegt auf unseren Patientinnen und Patienten. Wir bieten ganzheitliche Konzepte nach aktuellen therapeutischen Leitlinien. Wir suchen zum nächstmöglichen Zeitpunkt in Teilzeit ein*e LOGOPÄD*IN / SPRACHTHERAPEUT*IN (m/w/d) - Eigenständige Diagnostik - Therapie und Beratung bei Stimm-, Sprech-, Sprach und Schluckstörungen - Fachliche und organisatorische Planung und Durchführung logopädischer Therapien - Beratung und Begleitung von Patient*innen und deren Angehörigen - Ausbildung im Bereich Logopädie / Sprachtherapie - Erste Berufserfahrung - Eigenverantwortliches Arbeiten mit hohem Qualitätsanspruch"
492,Logopäd*in / Sprachtherapeut*in (m/w/d) (Logopäde/Logopädin),Bundesgebiet,"Medau Therapy Services GmbH * Bundesgebiet * Feste Anstellung * Vollzeit - Die MEDAU Therapy Services GmbH betreibt Praxen in den Bereichen Physiotherapie, Logopädie, Ergotherapie sowie Prävention und Reha an verschiedenen Standorten in Bayern. Unser Fokus liegt auf unseren Patientinnen und Patienten. Wir bieten ganzheitliche Konzepte nach aktuellen therapeutischen Leitlinien. Wir suchen zum nächstmöglichen Zeitpunkt in Teilzeit ein*e LOGOPÄD*IN / SPRACHTHERAPEUT*IN (m/w/d) für unseren Standort in Bamberg - Eigenständige Diagnostik - Therapie und Beratung bei Stimm-, Sprech-, Sprach und Schluckstörungen - Fachliche und organisatorische Planung und Durchführung logopädischer Therapien - Beratung und Begleitung von Patient*innen und deren Angehörigen - Ausbildung im Bereich Logopädie / Sprachtherapie - Erste Berufserfahrung - Eigenverantwortliches Arbeiten mit hohem Qua"
493,(Junior) Product Manager (f/d/m),"Home-Office, Aachen, Bonn, Karlsruhe, Köln, Leinfelden-Echterdingen, Marburg, Möglingen, München",Analyzing the market and analyst's feedback
494,iOS Entwickler (m/w/d) Bundesweit,bundesweit,Core Data
495,Business Manager Retention Management (m/w/d),Deutschlandweit,"Weiterentwicklung von personalisierten und wertorientierten Angeboten sowie Konzeption von Logik-Tests zur Optimierung mittels Science Methoden (Affinitäts Modelle, Uplift Modelle usw.) in enger Zusammenarbeit mit sten aus dem ChurnLab Projekt, Marketing-Managern, Kanalverantwortlichen und Controlling"
496,1st und 2nd Level Supporter (m/w/d) (IT-Kundenbetreuer/in),Bundesgebiet,"ncsolution NCS GmbH * Bundesgebiet * Feste Anstellung * Vollzeit - Die NCSolution GmbH ist ein innovativer IT-Dienstleister mit umfassendem Leistungsspektrum im Bereich der Informationstechnologie. Wir setzen auf Fairness in der Kundenbeziehung und auf eine ehrliche, direkte Kommunikation. Werden Sie ein wichtiger Teil der NCS-Familie und unterstützen Sie uns mit Ihrem Know-How sowie Ihrem Ideenreichtum. Wir suchen für den Einsatz bei unseren Kunden teilweise vor Ort, teilweise remote - 1st und 2nd Level Supporter (m/w/d) • Optimierung und Betreuung der IT-Infrastruktur • Sicherstellung des Betriebes der Microsoft-basierten Client-Landschaft • Annahme von IT-Störungsanfragen sowie Fehlerbehebung vor Ort und per Remote-Service-Tools • Verwaltung und Betreuung von verschiedenen Serverdiensten • Installation und Konfiguration von Hard- und Software"
497,Manager/Teamlead SAP FPSL (all genders) für die adesso orange AG,deutschlandweit,"Innerhalb der Projekte arbeitest du mit Kundinnen und Kunden, der Fach- und IT-Seite als auch mit Businessanalystinnen und sowie Entwicklerinnen und Entwicklern im Projekt zusammen. o Financial Services Platform / Financial Services Management"
498,(Senior) CRM Success Manager (m/f/d),"Home-Office, bundesweit","You are monitoring, analyzing, and evaluating all key performance indicators in CRM and act data-based"
499,(Senior) Consultant Transfer Pricing Teilzeit/Vollzeit (w/m/d),verschiedene Standorte bundesweit,In umfangreichen Trainingsprogrammen unterstützen wir dich bei deinen individuellen Zielen (z. B. auf deinem Weg zur:m Steuerberater:in oder Chartered Financial (CFA)).
500,IT Projektleiter Softwareentwicklung (m/w/d),"Home-Office, bundesweit",Big Data und Cloud Computing.
501,"Director of Creative Shop, Berlin",bundesweit,"Experience designing data-driven diversity program strategies and communicating with data to drive change. * Experience working in -driven environment. , Centerreact-mount-point-unstable"
502,VP Engineering/CTO (f/m/x),"Home Office or Berlin, Germany","Provide technological structure to gather and continuously analyze the E2E data loop to drive optimized conversions through the entire system funnel. * Building quality assurance and protection processes, ensuring all technology practices adhere to regulatory standards. * Customer-centric and -driven mindset"
503,(Senior) Product Manager Shop (m/f/d),"Aschheim bei München, remote / Homeoffice","Co-creation of a compelling product vision, by using data & insights to shape the way forward * Defining A/B tests together with the departments to grow engagement and improve conversion rate on our website * You are used to work -driven, based on insights and analyses for deriving actions that are truly oriented towards the customers' needs * Experienced in working in cross-functional teams with UX, and Engineering focusing on discovery enables you to deliver the most value to users"
504,Leiter (m/w/d) Data Warehouse (Leiter/in - Key Account Management),Bundesgebiet,"Leiter (m/w/d) Data Warehouse, der dabei unterstützt, alle - Abteilung Data Warehouse (aktuell bestehend aus 8 Mitarbeitern) / Vault 2.0 / SSIS / Azure Mehrjährige fachliche"
505,Product Owner - Customer Experience NLP (Germany),bundesweit,"•You can break complex problems into smaller logical ones and prioritise them with data By applying for the above role, you confirm that you have reviewed our Privacy Notice for Candidates ."
506,"Employee and Labor Relations Manager, Employee Relations - DE, Standortuebergreifend",deutschlandweit,"The ability to dive deep into process and data is important, but equally essential is the ability to communicate effectively and authentically with Ops/HR leaders, frontline managers and associates. Protecting your privacy and the security of your is a longstanding top priority for Amazon. Please consult our Privacy Notice ( to know more about how we collect, use and transfer the personal of ates."
507,Senior Consultant Retail (Informatiker/in (Hochschule)),Bundesgebiet,"Realcore Group GmbH ETEC Centrum * Bundesgebiet * Feste Anstellung * Vollzeit - Das Motto \""Where Technology meets Business\"" macht deutlich, wofür die RealCore Group als Beratungsunternehmen steht: Wir sind eine Unternehmensgruppe mit dem Schwerpunkt auf Prozess- und Technologieberatung in der Branche Retail. Unsere Mitarbeiter verfügen über besonders spezialisierte SAP- und Microsoft Technologie Expertisen und zählen zu den Top Experten in Deutschland. Zum weiteren Ausbau unseres Teams suchen wir neue Mitglieder, die mit Spaß, Leidenschaft und innovativen Ideen unsere Kunden in vielfältigen Themenbereichen unterstützen. Ihre Aufgaben • Sie beraten unsere Kunden im Handelsumfeld bezüglich effizienter Prozessoptimierungen und effektiver Systemanpassungen • Sie verantworten eigenständig und innovativ die Konzeption von Lösungen für die Anforderungen unserer Kunden"
508,Teamlead After-Sales Analytics (m/w/d),"bundesweit, Home-Office","Ein erfolgreich abgeschlossenes Studium im Bereich BWL, VWL, Data Science, Statistik, Ingenieurwesen oder Ähnlichem sowie sehr gute Englischkenntnisse runden dein Profil ab"
